name,starsCount,forksCount,watchersCount,createdAt,description,githubPage,ownedByOrg,owner,language,
xyflow/xyflow,25861,1656,118,2019-07-15,"React Flow | Svelte Flow - Powerful open source libraries for building node-based UIs with React (https://reactflow.dev) or Svelte (https://svelteflow.dev). Ready out-of-the-box and infinitely customizable.",https://github.com/xyflow/xyflow,True,xyflow,TypeScript,
xyflow/xyflow,25861,1656,118,2019-07-15,"React Flow | Svelte Flow - Powerful open source libraries for building node-based UIs with React (https://reactflow.dev) or Svelte (https://svelteflow.dev). Ready out-of-the-box and infinitely customizable.",https://github.com/xyflow/xyflow,True,xyflow,TypeScript,
xyflow/xyflow,25861,1656,118,2019-07-15,"React Flow | Svelte Flow - Powerful open source libraries for building node-based UIs with React (https://reactflow.dev) or Svelte (https://svelteflow.dev). Ready out-of-the-box and infinitely customizable.",https://github.com/xyflow/xyflow,True,xyflow,TypeScript,
facebookexperimental/Recoil,19607,1184,197,2020-05-04,"Recoil is an experimental state management library for React apps. It provides several capabilities that are difficult to achieve with React alone, while being compatible with the newest features of React.",https://github.com/facebookexperimental/Recoil,True,facebookexperimental,JavaScript,
redis/node-redis,16929,1889,294,2010-09-14,"Redis Node.js client",https://github.com/redis/node-redis,True,redis,TypeScript,
reduxjs/redux-toolkit,10728,1173,72,2018-03-03,"The official, opinionated, batteries-included toolset for efficient Redux development",https://github.com/reduxjs/redux-toolkit,True,reduxjs,TypeScript,
rehooks/component-size,239,23,4,2018-10-25,"React hook for determining the size of a component",https://github.com/rehooks/component-size,True,rehooks,JavaScript,
remix-run/react-router,53102,10307,806,2014-05-16,"Declarative routing for React",https://github.com/remix-run/react-router,True,remix-run,TypeScript,
rjsf-team/react-jsonschema-form,14339,2187,163,2015-12-16,"A React component for building Web forms from JSON Schema.",https://github.com/rjsf-team/react-jsonschema-form,True,rjsf-team,TypeScript,
rollup/plugins,3642,591,36,2019-08-21,"🍣  The one-stop shop for official Rollup plugins",https://github.com/rollup/plugins,True,rollup,JavaScript,
rollup/plugins,3642,591,36,2019-08-21,"🍣  The one-stop shop for official Rollup plugins",https://github.com/rollup/plugins,True,rollup,JavaScript,
rollup/plugins,3642,591,36,2019-08-21,"🍣  The one-stop shop for official Rollup plugins",https://github.com/rollup/plugins,True,rollup,JavaScript,
rollup/plugins,3642,591,36,2019-08-21,"🍣  The one-stop shop for official Rollup plugins",https://github.com/rollup/plugins,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rollup/rollup,25367,1522,259,2015-05-14,"Next-generation ES module bundler",https://github.com/rollup/rollup,True,rollup,JavaScript,
rtsao/scc,5,0,3,2019-04-15,"Find strongly connected components of a directed graph using Tarjan's algorithm",https://github.com/rtsao/scc,False,rtsao,JavaScript,
microsoft/rushstack,5930,595,53,2016-09-30,"Monorepo for tools developed by the Rush Stack community",https://github.com/microsoft/rushstack,True,microsoft,TypeScript,
sapphiredev/utilities,157,39,4,2020-08-21,"Common JavaScript utilities for your TypeScript projects",https://github.com/sapphiredev/utilities,True,sapphiredev,TypeScript,
sapphiredev/shapeshift,95,13,5,2021-12-10,"Blazing fast input validation and transformation ⚡",https://github.com/sapphiredev/shapeshift,True,sapphiredev,TypeScript,
sapphiredev/utilities,157,39,4,2020-08-21,"Common JavaScript utilities for your TypeScript projects",https://github.com/sapphiredev/utilities,True,sapphiredev,TypeScript,
mxxii/selderee,2,1,2,2021-05-06,"Selectors decision tree - pick matching selectors, fast.",https://github.com/mxxii/selderee,True,mxxii,TypeScript,
sendgrid/sendgrid-nodejs,2998,781,239,2012-01-06,"The Official Twilio SendGrid Led, Community Driven Node.js API Library",https://github.com/sendgrid/sendgrid-nodejs,True,sendgrid,JavaScript,
sendgrid/sendgrid-nodejs,2998,781,239,2012-01-06,"The Official Twilio SendGrid Led, Community Driven Node.js API Library",https://github.com/sendgrid/sendgrid-nodejs,True,sendgrid,JavaScript,
sendgrid/sendgrid-nodejs,2998,781,239,2012-01-06,"The Official Twilio SendGrid Led, Community Driven Node.js API Library",https://github.com/sendgrid/sendgrid-nodejs,True,sendgrid,JavaScript,
sendgrid/sendgrid-nodejs,2998,781,239,2012-01-06,"The Official Twilio SendGrid Led, Community Driven Node.js API Library",https://github.com/sendgrid/sendgrid-nodejs,True,sendgrid,JavaScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-cli,903,221,65,2016-02-05,"A command line utility to work with Sentry.",https://github.com/getsentry/sentry-cli,True,getsentry,Rust,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
getsentry/sentry-javascript,7989,1574,127,2012-02-01,"Official Sentry SDKs for JavaScript",https://github.com/getsentry/sentry-javascript,True,getsentry,TypeScript,
ShaderFrog/glsl-parser,110,9,2,2021-05-27,"A GLSL ES 1.0 and 3.0 parser that can preserve whitespace and comments",https://github.com/ShaderFrog/glsl-parser,True,ShaderFrog,TypeScript,
hapijs/address,31,26,11,2019-03-22,"Validate email addresses",https://github.com/hapijs/address,True,hapijs,TypeScript,
hapijs/formula,15,22,10,2019-06-13,"Math and string operations",https://github.com/hapijs/formula,True,hapijs,JavaScript,
hapijs/pinpoint,6,7,10,2019-08-24,"Return the filename and line number of the calling function",https://github.com/hapijs/pinpoint,True,hapijs,JavaScript,
sigstore/sigstore-js,156,23,7,2022-05-23,"Code-signing for npm packages",https://github.com/sigstore/sigstore-js,True,sigstore,TypeScript,
sigstore/protobuf-specs,23,29,15,2022-10-21,"Protocol Buffer specifications",https://github.com/sigstore/protobuf-specs,True,sigstore,Rust,
sinclairzx81/typebox,5011,158,16,2017-04-06,"Json Schema Type Builder with Static Type Resolution for TypeScript",https://github.com/sinclairzx81/typebox,False,sinclairzx81,TypeScript,
sinclairzx81/typebox,5011,158,16,2017-04-06,"Json Schema Type Builder with Static Type Resolution for TypeScript",https://github.com/sinclairzx81/typebox,False,sinclairzx81,TypeScript,
sindresorhus/is,1682,109,19,2017-09-21,"Type check values",https://github.com/sindresorhus/is,False,sindresorhus,TypeScript,
sinonjs/commons,4,7,8,2018-07-31,"Simple functions shared among the sinon end user libraries",https://github.com/sinonjs/commons,True,sinonjs,JavaScript,
sinonjs/commons,4,7,8,2018-07-31,"Simple functions shared among the sinon end user libraries",https://github.com/sinonjs/commons,True,sinonjs,JavaScript,
sinonjs/fake-timers,806,107,16,2014-02-04,"Fake setTimeout and friends (collectively known as 'timers'). Useful in your JavaScript tests. Extracted from Sinon.JS",https://github.com/sinonjs/fake-timers,True,sinonjs,JavaScript,
sinonjs/fake-timers,806,107,16,2014-02-04,"Fake setTimeout and friends (collectively known as 'timers'). Useful in your JavaScript tests. Extracted from Sinon.JS",https://github.com/sinonjs/fake-timers,True,sinonjs,JavaScript,
sinonjs/formatio,36,11,7,2011-12-06,"The cheesy object formatter",https://github.com/sinonjs/formatio,True,sinonjs,JavaScript,
sinonjs/samsam,27,29,8,2012-07-13,"Value identification and comparison functions",https://github.com/sinonjs/samsam,True,sinonjs,JavaScript,
inexorabletash/text-encoding,722,267,35,2014-03-21,"Polyfill for the Encoding Living Standard's API",https://github.com/inexorabletash/text-encoding,False,inexorabletash,JavaScript,
slackapi/node-slack-sdk,3276,661,122,2014-03-25,"Slack Developer Kit for Node.js",https://github.com/slackapi/node-slack-sdk,True,slackapi,TypeScript,
slackapi/node-slack-sdk,3276,661,122,2014-03-25,"Slack Developer Kit for Node.js",https://github.com/slackapi/node-slack-sdk,True,slackapi,TypeScript,
slackapi/node-slack-sdk,3276,661,122,2014-03-25,"Slack Developer Kit for Node.js",https://github.com/slackapi/node-slack-sdk,True,slackapi,TypeScript,
slackapi/node-slack-sdk,3276,661,122,2014-03-25,"Slack Developer Kit for Node.js",https://github.com/slackapi/node-slack-sdk,True,slackapi,TypeScript,
slorber/static-site-generator-webpack-plugin,1,5,3,2021-06-08,"Minimal, unopinionated static site generator powered by webpack",https://github.com/slorber/static-site-generator-webpack-plugin,False,slorber,JavaScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
smithy-lang/smithy-typescript,228,85,13,2019-09-13,"Smithy code generators for TypeScript. (in development)",https://github.com/smithy-lang/smithy-typescript,True,smithy-lang,TypeScript,
snyk/github-codeowners,13,12,63,2022-06-13,None,https://github.com/snyk/github-codeowners,True,snyk,TypeScript,
socketio/socket.io-admin-ui,355,95,9,2021-04-15,"Admin UI for Socket.IO",https://github.com/socketio/socket.io-admin-ui,True,socketio,Vue,
socketio/emitter,4,2,1,2021-10-04,"Event emitter component",https://github.com/socketio/emitter,True,socketio,JavaScript,
mtxr/vscode-sqltools,1503,303,32,2016-12-15,"Database management for VSCode",https://github.com/mtxr/vscode-sqltools,False,mtxr,TypeScript,
StableLib/stablelib,175,36,12,2017-04-16,"A stable library of useful TypeScript/JavaScript code",https://github.com/StableLib/stablelib,True,StableLib,TypeScript,
stripe/react-stripe-js,1760,270,44,2019-11-12,"React components for Stripe.js and Stripe Elements",https://github.com/stripe/react-stripe-js,True,stripe,TypeScript,
supabase/auth-helpers,907,236,28,2022-02-09,"A collection of framework specific Auth utilities for working with Supabase.",https://github.com/supabase/auth-helpers,True,supabase,TypeScript,
supabase/functions-js,64,22,26,2022-03-20,None,https://github.com/supabase/functions-js,True,supabase,TypeScript,
supabase/auth-js,364,163,24,2020-09-07,"An isomorphic Javascript library for Supabase Auth.",https://github.com/supabase/auth-js,True,supabase,CSS,
supabase/postgrest-js,1054,139,35,2020-01-27,"Isomorphic JavaScript client for PostgREST.",https://github.com/supabase/postgrest-js,True,supabase,TypeScript,
supabase/realtime-js,321,58,27,2020-05-16,"An isomorphic Javascript client for Supabase Realtime server.",https://github.com/supabase/realtime-js,True,supabase,TypeScript,
supabase/storage-js,129,39,25,2021-04-11,"JS Client library to interact with Supabase Storage",https://github.com/supabase/storage-js,True,supabase,TypeScript,
supabase/supabase-js,3246,269,45,2020-05-15,"An isomorphic Javascript client for Supabase. Query your Supabase database, subscribe to realtime events, upload and download files, browse typescript examples, invoke postgres functions via rpc, invoke supabase edge functions, query pgvector.",https://github.com/supabase/supabase-js,True,supabase,TypeScript,
supercharge/promise-pool,780,41,11,2019-07-09,"Map-like, concurrent promise processing",https://github.com/supercharge/promise-pool,True,supercharge,JavaScript,
surma/rollup-plugin-off-main-thread,308,32,5,2019-07-18,"Use Rollup with workers and ES6 modules today.",https://github.com/surma/rollup-plugin-off-main-thread,False,surma,JavaScript,
sveltejs/vite-plugin-svelte,865,105,16,2021-03-16,"Svelte plugin for http://vitejs.dev/",https://github.com/sveltejs/vite-plugin-svelte,True,sveltejs,JavaScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
gregberge/svgr,10573,421,35,2017-09-01,"Transform SVGs into React components 🦁",https://github.com/gregberge/svgr,False,gregberge,TypeScript,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/swc,31208,1230,153,2017-12-22,"Rust-based platform for the Web",https://github.com/swc-project/swc,True,swc-project,Rust,
swc-project/helpers,2,7,4,2019-02-14,"Moved into main swc repository",https://github.com/swc-project/helpers,True,swc-project,JavaScript,
szmarczak/http-timer,192,18,4,2018-08-24,"🕐 Performance timings for HTTP requests",https://github.com/szmarczak/http-timer,False,szmarczak,TypeScript,
tabler/tabler-icons,18294,916,104,2020-02-27,"A set of over 5700 free MIT-licensed high-quality SVG icons for you to use in your web projects.",https://github.com/tabler/tabler-icons,True,tabler,JavaScript,
tabler/tabler-icons,18294,916,104,2020-02-27,"A set of over 5700 free MIT-licensed high-quality SVG icons for you to use in your web projects.",https://github.com/tabler/tabler-icons,True,tabler,JavaScript,
tailwindlabs/tailwindcss-forms,4244,225,32,2020-11-11,"A plugin that provides a basic reset for form styles that makes form elements easy to override with utilities.",https://github.com/tailwindlabs/tailwindcss-forms,True,tailwindlabs,HTML,
TanStack/table,25216,3083,165,2016-10-20,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",https://github.com/TanStack/table,True,TanStack,TypeScript,
TanStack/query,42455,2900,204,2019-09-10,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query.",https://github.com/TanStack/query,True,TanStack,TypeScript,
TanStack/query,42455,2900,204,2019-09-10,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query.",https://github.com/TanStack/query,True,TanStack,TypeScript,
TanStack/table,25216,3083,165,2016-10-20,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",https://github.com/TanStack/table,True,TanStack,TypeScript,
TanStack/virtual,5526,303,35,2020-05-08,"🤖 Headless UI for Virtualizing Large Element Lists in JS/TS, React, Solid, Vue and Svelte",https://github.com/TanStack/virtual,True,TanStack,TypeScript,
TanStack/table,25216,3083,165,2016-10-20,"🤖 Headless UI for building powerful tables & datagrids for TS/JS -  React-Table, Vue-Table, Solid-Table, Svelte-Table",https://github.com/TanStack/table,True,TanStack,TypeScript,
TanStack/virtual,5526,303,35,2020-05-08,"🤖 Headless UI for Virtualizing Large Element Lists in JS/TS, React, Solid, Vue and Svelte",https://github.com/TanStack/virtual,True,TanStack,TypeScript,
tauri-apps/tauri,84758,2551,509,2019-07-13,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",https://github.com/tauri-apps/tauri,True,tauri-apps,Rust,
tauri-apps/tauri,84758,2551,509,2019-07-13,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",https://github.com/tauri-apps/tauri,True,tauri-apps,Rust,
testing-library/dom-testing-library,3273,466,32,2018-04-06,"🐙 Simple and complete DOM testing utilities that encourage good testing practices.",https://github.com/testing-library/dom-testing-library,True,testing-library,JavaScript,
testing-library/jest-dom,4437,399,32,2018-04-09,":owl: Custom jest matchers to test the state of the DOM",https://github.com/testing-library/jest-dom,True,testing-library,JavaScript,
testing-library/react-testing-library,19015,1106,140,2018-03-19,"🐐 Simple and complete React DOM testing utilities that encourage good testing practices.",https://github.com/testing-library/react-testing-library,True,testing-library,JavaScript,
testing-library/user-event,2188,249,19,2018-09-20,"🐕 Simulate user events",https://github.com/testing-library/user-event,True,testing-library,TypeScript,
tisoap/react-flow-smart-edge,268,37,4,2021-11-11,"Custom Edge for React Flow that never intersects with other nodes",https://github.com/tisoap/react-flow-smart-edge,False,tisoap,TypeScript,
TooTallNate/once,24,7,3,2020-02-08,"Creates a Promise that waits for a single event",https://github.com/TooTallNate/once,False,TooTallNate,TypeScript,
svg/sax,15,2,3,2021-02-22,"A maintained fork of sax-js sax-style parser for XML and HTML.",https://github.com/svg/sax,True,svg,JavaScript,
ts-stack/markdown,139,27,7,2017-12-10,"A full-featured markdown parser and compiler, written in TypeScript.",https://github.com/ts-stack/markdown,True,ts-stack,HTML,
tsconfig/bases,6353,237,42,2020-05-13,"Hosts TSConfigs to extend in a TypeScript app, tuned to a particular runtime environment",https://github.com/tsconfig/bases,True,tsconfig,TypeScript,
tsconfig/bases,6353,237,42,2020-05-13,"Hosts TSConfigs to extend in a TypeScript app, tuned to a particular runtime environment",https://github.com/tsconfig/bases,True,tsconfig,TypeScript,
tsconfig/bases,6353,237,42,2020-05-13,"Hosts TSConfigs to extend in a TypeScript app, tuned to a particular runtime environment",https://github.com/tsconfig/bases,True,tsconfig,TypeScript,
tsconfig/bases,6353,237,42,2020-05-13,"Hosts TSConfigs to extend in a TypeScript app, tuned to a particular runtime environment",https://github.com/tsconfig/bases,True,tsconfig,TypeScript,
tsconfig/bases,6353,237,42,2020-05-13,"Hosts TSConfigs to extend in a TypeScript app, tuned to a particular runtime environment",https://github.com/tsconfig/bases,True,tsconfig,TypeScript,
Turfjs/turf,9351,941,182,2013-10-03,"A modular geospatial engine written in JavaScript and TypeScript",https://github.com/Turfjs/turf,True,Turfjs,TypeScript,
Turfjs/turf,9351,941,182,2013-10-03,"A modular geospatial engine written in JavaScript and TypeScript",https://github.com/Turfjs/turf,True,Turfjs,TypeScript,
Turfjs/turf,9351,941,182,2013-10-03,"A modular geospatial engine written in JavaScript and TypeScript",https://github.com/Turfjs/turf,True,Turfjs,TypeScript,
Turfjs/turf,9351,941,182,2013-10-03,"A modular geospatial engine written in JavaScript and TypeScript",https://github.com/Turfjs/turf,True,Turfjs,TypeScript,
Turfjs/turf,9351,941,182,2013-10-03,"A modular geospatial engine written in JavaScript and TypeScript",https://github.com/Turfjs/turf,True,Turfjs,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
sindresorhus/detect-indent,196,27,9,2013-08-11,"Detect the indentation of code",https://github.com/sindresorhus/detect-indent,False,sindresorhus,JavaScript,
jestjs/jest,44252,6465,559,2013-12-10,"Delightful JavaScript Testing.",https://github.com/jestjs/jest,True,jestjs,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
sindresorhus/is-stream,111,20,9,2015-01-18,"Check if something is a Node.js stream",https://github.com/sindresorhus/is-stream,False,sindresorhus,JavaScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
DefinitelyTyped/DefinitelyTyped,48570,30158,644,2012-10-05,"The repository for high quality TypeScript type definitions.",https://github.com/DefinitelyTyped/DefinitelyTyped,True,DefinitelyTyped,TypeScript,
